date,close
2019-10-03,597.5
2019-10-04,605.48
2019-10-07,621.93
2019-10-08,629.6
2019-10-09,640.54
2019-10-10,634.5
2019-10-11,637.84
2019-10-14,654.82
2019-10-15,658.04
2019-10-16,672.34
2019-10-17,665.89
2019-10-18,661.31
2019-10-21,672.81
2019-10-22,684.38
2019-10-23,691.6
2019-10-24,721.04
2019-10-25,729.9
2019-10-28,738.28
2019-10-29,753.67
2019-10-30,757.67
2019-10-31,753.47
2019-11-01,753.13
2019-11-04,739.82
2019-11-05,735.71
2019-11-06,730.48
2019-11-07,731.39
2019-11-08,724.11
2019-11-11,740.23
2019-11-12,759.42
2019-11-13,779.61
2019-11-14,794.07
2019-11-15,820.8
2019-11-18,827.66
2019-11-19,815.79
2019-11-20,811.65
2019-11-21,801.11
2019-11-22,800.41
2019-11-25,809.09
2019-11-26,793.41
2019-11-27,782.65
2019-11-28,749.37
2019-11-29,736.13
2019-12-02,728.01
2019-12-03,730.16
2019-12-04,702.72
2019-12-05,700.3
2019-12-06,718.16
2019-12-09,727.94
2019-12-10,741.21
2019-12-11,750.67
2019-12-12,746.7
2019-12-13,750.06
2019-12-16,751.82
2019-12-17,760.61
2019-12-18,790.3
2019-12-19,782.48
2019-12-20,784.16
2019-12-23,783.13
2019-12-24,764.07
2019-12-25,771.84
2019-12-26,810.92
2019-12-27,771.43
2019-12-30,789.69
2019-12-31,789.59
2020-01-01,754.42
2020-01-02,753.12
2020-01-03,740.96
2020-01-06,708.07
2020-01-07,720.05
2020-01-08,711.21
2020-01-09,719.96
2020-01-10,728.29
2020-01-13,714.66
2020-01-14,701.59
2020-01-15,700.07
2020-01-16,678.06
2020-01-17,675.25
2020-01-20,679.26
2020-01-21,674.48
2020-01-22,668.1
2020-01-23,658.37
2020-01-24,680.55
2020-01-27,682.96
2020-01-28,669.57
2020-01-29,669.13
2020-01-30,663.89
2020-01-31,660.38
2020-02-03,659.4
2020-02-04,653.47
2020-02-05,666.05
2020-02-06,660.5
2020-02-07,669.33
2020-02-10,655.95
2020-02-11,653.75
2020-02-12,651.52
2020-02-13,647.87
2020-02-14,638.12
2020-02-17,625.31
2020-02-18,604.34
2020-02-19,617.45
2020-02-20,605.75
2020-02-21,610.03
2020-02-24,609.86
2020-02-25,609.71
2020-02-26,580.79
2020-02-27,578.5
2020-02-28,589.16
2020-03-02,583.96
2020-03-03,598.31
2020-03-04,601.78
2020-03-05,595.73
2020-03-06,577.19
2020-03-09,575.72
2020-03-10,599.16
2020-03-11,611.86
2020-03-12,630.31
2020-03-13,635.13
2020-03-16,625.02
2020-03-17,630.25
2020-03-18,626.39
2020-03-19,609.22
2020-03-20,598.44
2020-03-23,612.48
2020-03-24,622.62
2020-03-25,614.54
2020-03-26,605.96
2020-03-27,602.69
2020-03-30,594.71
2020-03-31,586.88
2020-04-01,583.93
2020-04-02,586.03
2020-04-03,590.56
2020-04-06,602.85
2020-04-07,632.15
2020-04-08,640.7
2020-04-09,646.59
2020-04-10,672.74
2020-04-13,669.86
2020-04-14,668.72
2020-04-15,668.63
2020-04-16,644.47
2020-04-17,636.65
2020-04-20,650.52
2020-04-21,653.37
2020-04-22,686.23
2020-04-23,663.14
2020-04-24,658.57
2020-04-27,634.91
2020-04-28,656.42
2020-04-29,646.24
2020-04-30,620.81
2020-05-01,617.09
2020-05-04,626.65
2020-05-05,620.77
2020-05-06,607.2
2020-05-07,611.52
2020-05-08,638.49
2020-05-11,643.6
2020-05-12,647.77
2020-05-13,642.73
2020-05-14,638.88
2020-05-15,649.0
2020-05-18,652.75
2020-05-19,648.28
2020-05-20,644.15
2020-05-21,639.96
2020-05-22,639.27
2020-05-25,644.49
2020-05-26,652.35
2020-05-27,650.45
2020-05-28,661.79
2020-05-29,661.84
2020-06-01,669.76
2020-06-02,676.52
2020-06-03,692.17
2020-06-04,695.23
2020-06-05,670.07
2020-06-08,672.48
2020-06-09,658.1
2020-06-10,665.56
2020-06-11,649.35
2020-06-12,650.07
2020-06-15,655.86
2020-06-16,666.37
2020-06-17,650.84
2020-06-18,664.07
2020-06-19,657.48
2020-06-22,647.14
2020-06-23,640.5
2020-06-24,626.34
2020-06-25,627.89
2020-06-26,585.67
2020-06-29,595.59
2020-06-30,581.26
2020-07-01,582.07
2020-07-02,588.85
2020-07-03,611.12
2020-07-06,629.34
2020-07-07,628.22
2020-07-08,631.89
2020-07-09,632.81
2020-07-10,644.66
2020-07-13,648.84
2020-07-14,651.83
2020-07-15,660.64
2020-07-16,673.64
2020-07-17,692.91
2020-07-20,699.35
2020-07-21,720.27
2020-07-22,735.54
2020-07-23,760.03
2020-07-24,750.62
2020-07-27,755.0
2020-07-28,768.07
2020-07-29,759.59
2020-07-30,746.1
2020-07-31,732.51
2020-08-03,704.98
2020-08-04,695.74
2020-08-05,668.4
2020-08-06,667.28
2020-08-07,672.26
2020-08-10,690.6
2020-08-11,678.38
2020-08-12,679.06
2020-08-13,693.85
2020-08-14,664.14
2020-08-17,663.33
2020-08-18,673.12
2020-08-19,683.09
2020-08-20,681.37
2020-08-21,679.87
2020-08-24,665.42
2020-08-25,674.46
2020-08-26,687.73
2020-08-27,663.29
2020-08-28,645.29
2020-08-31,651.12
2020-09-01,667.63
2020-09-02,651.91
2020-09-03,645.71
2020-09-04,661.99
2020-09-07,668.03
2020-09-08,645.73
2020-09-09,630.5
2020-09-10,630.25
2020-09-11,622.81
2020-09-14,612.12
2020-09-15,599.45
2020-09-16,602.26
2020-09-17,618.57
2020-09-18,630.68
2020-09-21,631.56
2020-09-22,644.4
2020-09-23,622.15
2020-09-24,614.53
2020-09-25,635.65
2020-09-28,633.1
2020-09-29,645.93
2020-09-30,665.31
2020-10-01,677.12
2020-10-02,668.51
2020-10-05,660.17
2020-10-06,639.57
2020-10-07,652.35
2020-10-08,633.74
2020-10-09,619.73
2020-10-12,636.32
2020-10-13,634.86
2020-10-14,658.8
2020-10-15,652.18
2020-10-16,659.27
2020-10-19,667.94
2020-10-20,656.67
2020-10-21,642.51
2020-10-22,654.33
2020-10-23,653.16
2020-10-26,668.44
2020-10-27,709.36
2020-10-28,726.33
2020-10-29,717.72
2020-10-30,732.59
2020-11-02,722.48
2020-11-03,748.18
2020-11-04,732.12
2020-11-05,746.74
2020-11-06,749.66
2020-11-09,744.46
2020-11-10,742.01
2020-11-11,742.23
2020-11-12,736.04
2020-11-13,730.54
2020-11-16,747.76
2020-11-17,752.97
2020-11-18,748.53
2020-11-19,733.82
2020-11-20,735.54
2020-11-23,729.2
2020-11-24,754.36
2020-11-25,730.02
2020-11-26,752.14
2020-11-27,730.9
2020-11-30,729.06
2020-12-01,712.61
2020-12-02,712.76
2020-12-03,697.19
2020-12-04,699.27
2020-12-07,675.11
2020-12-08,673.27
2020-12-09,668.24
2020-12-10,692.38
2020-12-11,674.63
2020-12-14,660.67
2020-12-15,674.58
2020-12-16,688.66
2020-12-17,667.28
2020-12-18,673.29
2020-12-21,670.94
2020-12-22,650.99
2020-12-23,648.98
2020-12-24,652.79
2020-12-25,689.8
2020-12-28,681.99
2020-12-29,678.47
2020-12-30,669.34
2020-12-31,687.24
2021-01-01,700.35
2021-01-04,711.02
2021-01-05,727.11
2021-01-06,725.56
2021-01-07,753.37
2021-01-08,723.51
2021-01-11,749.94
2021-01-12,771.33
2021-01-13,785.76
2021-01-14,794.62
2021-01-15,812.24
2021-01-18,814.77
2021-01-19,813.33
2021-01-20,807.27
2021-01-21,810.58
2021-01-22,834.24
2021-01-25,825.2
2021-01-26,830.46
2021-01-27,837.12
2021-01-28,826.82
2021-01-29,844.66
2021-02-01,824.2
2021-02-02,799.92
2021-02-03,796.4
2021-02-04,805.27
2021-02-05,812.31
2021-02-08,851.97
2021-02-09,861.24
2021-02-10,826.57
2021-02-11,821.19
2021-02-12,835.55
2021-02-15,834.85
2021-02-16,840.63
2021-02-17,835.13
2021-02-18,835.28
2021-02-19,862.56
2021-02-22,857.4
2021-02-23,877.73
2021-02-24,882.8
2021-02-25,858.88
2021-02-26,856.0
2021-03-01,860.15
2021-03-02,840.36
2021-03-03,854.78
2021-03-04,866.69
2021-03-05,887.01
2021-03-08,927.87
2021-03-09,948.79
2021-03-10,959.05
2021-03-11,981.87
2021-03-12,957.36
2021-03-15,943.85
2021-03-16,918.71
2021-03-17,907.87
2021-03-18,924.8
2021-03-19,956.54
2021-03-22,1006.52
2021-03-23,1003.48
2021-03-24,955.02
2021-03-25,946.74
2021-03-26,950.5
2021-03-29,964.57
2021-03-30,962.41
2021-03-31,974.84
2021-04-01,1011.14
2021-04-02,1010.92
2021-04-05,1004.41
2021-04-06,1009.0
2021-04-07,1010.41
2021-04-08,995.71
2021-04-09,1030.58
2021-04-12,1024.26
2021-04-13,1054.38
2021-04-14,1077.71
2021-04-15,1096.48
2021-04-16,1083.52
2021-04-19,1055.39
2021-04-20,1036.35
2021-04-21,1028.19
2021-04-22,1039.92
2021-04-23,1053.56
2021-04-26,1063.07
2021-04-27,1058.39
2021-04-28,1070.65
2021-04-29,1079.72
2021-04-30,1092.46
2021-05-03,1093.54
2021-05-04,1085.88
2021-05-05,1077.33
2021-05-06,1083.48
2021-05-07,1054.36
2021-05-10,1061.58
2021-05-11,1069.72
2021-05-12,1034.22
2021-05-13,1020.71
2021-05-14,1025.82
2021-05-17,1063.9
2021-05-18,1071.65
2021-05-19,1095.33
2021-05-20,1084.33
2021-05-21,1052.51
2021-05-24,1037.69
2021-05-25,1052.03
2021-05-26,1057.34
2021-05-27,1114.07
2021-05-28,1148.58
2021-05-31,1170.25
2021-06-01,1234.2
2021-06-02,1262.04
2021-06-03,1233.42
2021-06-04,1251.72
2021-06-07,1264.5
2021-06-08,1300.48
2021-06-09,1276.6
2021-06-10,1281.86
2021-06-11,1287.7
2021-06-14,1271.91
2021-06-15,1285.06
2021-06-16,1282.06
2021-06-17,1290.71
2021-06-18,1294.55
2021-06-21,1314.59
2021-06-22,1251.63
2021-06-23,1230.24
2021-06-24,1180.99
2021-06-25,1164.49
2021-06-28,1165.21
2021-06-29,1183.34
2021-06-30,1179.58
2021-07-01,1198.21
2021-07-02,1212.34
2021-07-05,1211.77
2021-07-06,1209.16
2021-07-07,1236.01
2021-07-08,1249.24
2021-07-09,1261.62
2021-07-12,1274.27
2021-07-13,1317.55
2021-07-14,1309.7
2021-07-15,1282.93
2021-07-16,1284.03
2021-07-19,1272.18
2021-07-20,1304.86
2021-07-21,1306.2
2021-07-22,1314.99
2021-07-23,1295.06
2021-07-26,1290.23
2021-07-27,1315.58
2021-07-28,1322.5
2021-07-29,1311.1
2021-07-30,1302.52
2021-08-02,1256.63
2021-08-03,1292.69
2021-08-04,1283.45
2021-08-05,1265.94
2021-08-06,1287.69
2021-08-09,1267.22
2021-08-10,1251.55
2021-08-11,1263.8
2021-08-12,1209.47
2021-08-13,1167.57
2021-08-16,1158.78
2021-08-17,1165.92
2021-08-18,1131.74
2021-08-19,1127.58
2021-08-20,1142.88
2021-08-23,1137.74
2021-08-24,1165.9
2021-08-25,1194.09
2021-08-26,1174.2
2021-08-27,1184.95
2021-08-30,1221.06
2021-08-31,1250.88
2021-09-01,1245.41
2021-09-02,1194.73
2021-09-03,1270.31
2021-09-06,1325.91
2021-09-07,1350.21
2021-09-08,1350.53
2021-09-09,1345.39
2021-09-10,1297.26
2021-09-13,1308.67
2021-09-14,1325.08
2021-09-15,1325.27
2021-09-16,1309.49
2021-09-17,1272.51
2021-09-20,1262.1
2021-09-21,1238.26
2021-09-22,1254.58
2021-09-23,1213.69
2021-09-24,1206.14
2021-09-27,1215.97
2021-09-28,1207.79
2021-09-29,1199.49
2021-09-30,1207.56
2021-10-01,1201.59
2021-10-04,1191.3
2021-10-05,1191.58
2021-10-06,1197.43
2021-10-07,1223.1
2021-10-08,1224.1
2021-10-11,1190.46
2021-10-12,1165.52
2021-10-13,1186.98
2021-10-14,1219.1
2021-10-15,1255.8
2021-10-18,1258.52
2021-10-19,1225.64
2021-10-20,1246.41
2021-10-21,1208.42
2021-10-22,1201.78
2021-10-25,1177.31
2021-10-26,1185.7
2021-10-27,1129.88
2021-10-28,1148.35
2021-10-29,1153.97
2021-11-01,1127.35
2021-11-02,1171.4
2021-11-03,1169.38
2021-11-04,1181.59
2021-11-05,1139.14
2021-11-08,1193.47
2021-11-09,1203.88
2021-11-10,1189.31
2021-11-11,1185.23
2021-11-12,1213.04
2021-11-15,1174.6
2021-11-16,1192.08
2021-11-17,1233.9
2021-11-18,1245.33
2021-11-19,1218.18
2021-11-22,1203.85
2021-11-23,1259.77
2021-11-24,1270.78
2021-11-25,1288.98
2021-11-26,1338.69
2021-11-29,1368.09
2021-11-30,1397.44
2021-12-01,1400.85
2021-12-02,1405.13
2021-12-03,1389.2
2021-12-06,1344.14
2021-12-07,1389.94
2021-12-08,1350.75
2021-12-09,1383.15
2021-12-10,1376.66
2021-12-13,1382.41
2021-12-14,1383.06
2021-12-15,1370.09
2021-12-16,1381.24
2021-12-17,1371.5
2021-12-20,1371.52
2021-12-21,1316.41
2021-12-22,1340.35
2021-12-23,1336.47
2021-12-24,1311.33
2021-12-27,1264.64
2021-12-28,1255.72
2021-12-29,1266.22
2021-12-30,1220.16
2021-12-31,1230.7
2022-01-03,1243.78
2022-01-04,1262.96
2022-01-05,1257.3
2022-01-06,1220.8
2022-01-07,1224.99
2022-01-10,1244.84
2022-01-11,1249.6
2022-01-12,1250.08
2022-01-13,1263.03
2022-01-14,1241.4
2022-01-17,1228.3
2022-01-18,1265.32
2022-01-19,1273.95
2022-01-20,1290.88
2022-01-21,1221.75
2022-01-24,1250.92
2022-01-25,1211.75
2022-01-26,1220.34
2022-01-27,1249.49
2022-01-28,1282.56
2022-01-31,1319.2
2022-02-01,1333.44
2022-02-02,1314.87
2022-02-03,1318.93
2022-02-04,1302.08
2022-02-07,1292.8
2022-02-08,1339.72
2022-02-09,1351.7
2022-02-10,1367.79
2022-02-11,1413.66
2022-02-14,1372.06
2022-02-15,1397.89
2022-02-16,1405.26
2022-02-17,1436.25
2022-02-18,1466.63
2022-02-21,1483.3
2022-02-22,1558.5
2022-02-23,1601.06
2022-02-24,1632.72
2022-02-25,1637.7
2022-02-28,1646.98
2022-03-01,1705.37
2022-03-02,1743.61
2022-03-03,1792.57
2022-03-04,1795.36
2022-03-07,1703.69
2022-03-08,1657.9
2022-03-09,1703.04
2022-03-10,1648.05
2022-03-11,1688.36
2022-03-14,1678.29
2022-03-15,1678.52
2022-03-16,1647.67
2022-03-17,1655.38
2022-03-18,1686.86
2022-03-21,1743.94
2022-03-22,1787.83
2022-03-23,1823.27
2022-03-24,1823.96
2022-03-25,1858.16
2022-03-28,1848.89
2022-03-29,1838.22
2022-03-30,1803.47
2022-03-31,1809.07
2022-04-01,1774.14
2022-04-04,1765.33
2022-04-05,1732.29
2022-04-06,1701.54
2022-04-07,1739.57
2022-04-08,1760.2
2022-04-11,1701.26
2022-04-12,1615.0
2022-04-13,1580.04
2022-04-14,1559.12
2022-04-15,1542.84
2022-04-18,1510.92
2022-04-19,1482.28
2022-04-20,1440.66
2022-04-21,1442.01
2022-04-22,1436.27
2022-04-25,1467.47
2022-04-26,1486.45
2022-04-27,1465.26
2022-04-28,1423.48
2022-04-29,1385.96
2022-05-02,1347.64
2022-05-03,1366.23
2022-05-04,1376.76
2022-05-05,1384.35
2022-05-06,1386.9
2022-05-09,1339.55
2022-05-10,1355.63
2022-05-11,1340.59
2022-05-12,1392.56
2022-05-13,1416.04
2022-05-16,1393.73
2022-05-17,1402.06
2022-05-18,1365.79
2022-05-19,1346.91
2022-05-20,1334.62
2022-05-23,1305.68
2022-05-24,1330.26
2022-05-25,1328.38
2022-05-26,1336.44
2022-05-27,1323.86
2022-05-30,1314.58
2022-05-31,1285.21
2022-06-01,1306.62
2022-06-02,1317.57
2022-06-03,1375.87
2022-06-06,1369.73
2022-06-07,1348.82
2022-06-08,1377.81
2022-06-09,1362.78
2022-06-10,1366.93
2022-06-13,1363.28
2022-06-14,1347.77
2022-06-15,1316.48
2022-06-16,1316.65
2022-06-17,1303.06
2022-06-20,1290.16
2022-06-21,1268.12
2022-06-22,1247.29
2022-06-23,1258.11
2022-06-24,1257.47
2022-06-27,1263.8
2022-06-28,1292.34
2022-06-29,1305.82
2022-06-30,1274.14
2022-07-01,1319.9
2022-07-04,1403.91
2022-07-05,1405.73
2022-07-06,1456.11
2022-07-07,1458.09
2022-07-08,1450.11
2022-07-11,1464.7
2022-07-12,1538.38
2022-07-13,1525.13
2022-07-14,1575.3
2022-07-15,1568.43
2022-07-18,1583.32
2022-07-19,1551.84
2022-07-20,1500.6
2022-07-21,1503.1
2022-07-22,1540.15
2022-07-25,1533.43
2022-07-26,1546.93
2022-07-27,1574.6
2022-07-28,1532.66
2022-07-29,1544.62
2022-08-01,1493.77
2022-08-02,1536.97
2022-08-03,1550.33
2022-08-04,1514.04
2022-08-05,1511.09
2022-08-08,1531.84
2022-08-09,1551.64
2022-08-10,1544.47
2022-08-11,1564.83
2022-08-12,1546.89
2022-08-15,1499.25
2022-08-16,1495.68
2022-08-17,1482.16
2022-08-18,1464.9
2022-08-19,1469.97
2022-08-22,1423.69
2022-08-23,1395.05
2022-08-24,1395.62
2022-08-25,1477.81
2022-08-26,1438.26
2022-08-29,1475.07
2022-08-30,1481.65
2022-08-31,1491.31
2022-09-01,1530.89
2022-09-02,1521.87
2022-09-05,1495.38
2022-09-06,1490.46
2022-09-07,1469.91
2022-09-08,1483.65
2022-09-09,1465.75
2022-09-12,1486.38
2022-09-13,1504.05
2022-09-14,1432.57
2022-09-15,1372.62
2022-09-16,1359.62
2022-09-19,1300.48
2022-09-20,1297.07
2022-09-21,1302.23
2022-09-22,1287.67
2022-09-23,1305.13
2022-09-26,1277.02
2022-09-27,1284.29
2022-09-28,1272.62
2022-09-29,1263.59
2022-09-30,1240.03
2022-10-03,1248.4
2022-10-04,1297.4
2022-10-05,1290.87
2022-10-06,1315.18
2022-10-07,1308.24
2022-10-10,1262.57
2022-10-11,1258.33
2022-10-12,1235.99
2022-10-13,1252.0
2022-10-14,1233.96
2022-10-17,1236.11
2022-10-18,1223.38
2022-10-19,1207.88
2022-10-20,1189.59
2022-10-21,1194.85
2022-10-24,1224.14
2022-10-25,1214.21
2022-10-26,1243.33
2022-10-27,1233.88
2022-10-28,1250.91
2022-10-31,1216.38
2022-11-01,1179.41
2022-11-02,1202.96
2022-11-03,1165.08
2022-11-04,1155.54
2022-11-07,1178.24
2022-11-08,1124.05
2022-11-09,1156.95
2022-11-10,1168.22
2022-11-11,1192.99
2022-11-14,1204.63
2022-11-15,1201.87
2022-11-16,1229.31
2022-11-17,1236.59
2022-11-18,1206.22
2022-11-21,1199.16
2022-11-22,1192.21
2022-11-23,1197.5
2022-11-24,1178.01
2022-11-25,1173.69
2022-11-28,1189.94
2022-11-29,1174.47
2022-11-30,1152.92
2022-12-01,1160.7
2022-12-02,1139.91
2022-12-05,1156.33
2022-12-06,1166.67
2022-12-07,1155.33
2022-12-08,1137.64
2022-12-09,1168.98
2022-12-12,1138.96
2022-12-13,1155.56
2022-12-14,1154.85
2022-12-15,1163.56
2022-12-16,1149.79
2022-12-19,1159.2
2022-12-20,1178.05
2022-12-21,1192.96
2022-12-22,1151.82
2022-12-23,1158.18
2022-12-26,1183.0
2022-12-27,1234.23
2022-12-28,1237.4
2022-12-29,1275.16
2022-12-30,1235.34
2023-01-02,1261.64
2023-01-03,1258.7
2023-01-04,1220.18
2023-01-05,1191.19
2023-01-06,1158.29
2023-01-09,1163.0
2023-01-10,1141.45
2023-01-11,1147.34
2023-01-12,1121.3
2023-01-13,1108.2
2023-01-16,1129.99
2023-01-17,1129.14
2023-01-18,1120.34
2023-01-19,1124.4
2023-01-20,1100.28
2023-01-23,1104.57
2023-01-24,1154.75
2023-01-25,1159.39
2023-01-26,1202.69
2023-01-27,1210.62
2023-01-30,1169.62
2023-01-31,1146.93
2023-02-01,1116.95
2023-02-02,1112.79
2023-02-03,1127.62
2023-02-06,1141.3
2023-02-07,1131.06
2023-02-08,1152.04
2023-02-09,1142.14
2023-02-10,1199.01
2023-02-13,1222.51
2023-02-14,1235.34
2023-02-15,1282.31
2023-02-16,1272.17
2023-02-17,1212.7
2023-02-20,1220.44
2023-02-21,1262.47
2023-02-22,1247.13
2023-02-23,1234.88
2023-02-24,1249.32
2023-02-27,1249.54
2023-02-28,1246.55
2023-03-01,1235.48
2023-03-02,1227.71
2023-03-03,1218.59
2023-03-06,1223.99
2023-03-07,1220.74
2023-03-08,1185.87
2023-03-09,1254.69
2023-03-10,1279.68
2023-03-13,1281.3
2023-03-14,1282.39
2023-03-15,1215.27
2023-03-16,1219.64
2023-03-17,1173.09
2023-03-20,1128.55
2023-03-21,1171.17
2023-03-22,1206.42
2023-03-23,1205.97
2023-03-24,1189.85
2023-03-27,1175.42
2023-03-28,1205.42
2023-03-29,1253.16
2023-03-30,1291.12
2023-03-31,1329.15
2023-04-03,1260.74
2023-04-04,1265.7
2023-04-05,1259.1
2023-04-06,1315.99
2023-04-07,1335.86
2023-04-10,1330.02
2023-04-11,1308.47
2023-04-12,1311.16
2023-04-13,1328.4
2023-04-14,1309.06
2023-04-17,1311.09
2023-04-18,1338.74
2023-04-19,1349.75
2023-04-20,1396.66
2023-04-21,1388.55
2023-04-24,1421.19
2023-04-25,1416.92
2023-04-26,1421.36
2023-04-27,1423.58
2023-04-28,1449.13
2023-05-01,1484.72
2023-05-02,1520.64
2023-05-03,1539.5
2023-05-04,1542.97
2023-05-05,1598.49
2023-05-08,1622.26
2023-05-09,1621.07
2023-05-10,1602.02
2023-05-11,1606.97
2023-05-12,1627.52
2023-05-15,1627.15
2023-05-16,1652.8
2023-05-17,1697.55
2023-05-18,1687.05
2023-05-19,1700.07
2023-05-22,1747.68
2023-05-23,1679.93
2023-05-24,1630.5
2023-05-25,1625.74
2023-05-26,1638.05
2023-05-29,1633.99
2023-05-30,1647.18
2023-05-31,1663.66
2023-06-01,1638.74
2023-06-02,1703.32
2023-06-05,1744.36
2023-06-06,1746.42
2023-06-07,1794.33
2023-06-08,1882.28
2023-06-09,1901.32
2023-06-12,1853.53
2023-06-13,1828.49
2023-06-14,1853.0
2023-06-15,1793.27
2023-06-16,1802.27
2023-06-19,1813.65
2023-06-20,1811.43
2023-06-21,1755.2
2023-06-22,1811.26
2023-06-23,1870.25
2023-06-26,1885.61
2023-06-27,1885.51
2023-06-28,1841.4
2023-06-29,1841.15
2023-06-30,1853.19
2023-07-03,1878.18
2023-07-04,1915.21
2023-07-05,1975.88
2023-07-06,1991.63
2023-07-07,2008.57
2023-07-10,2008.71
2023-07-11,2079.58
2023-07-12,2068.28
2023-07-13,1989.73
2023-07-14,1919.18
2023-07-17,1899.96
2023-07-18,1958.21
2023-07-19,1957.37
2023-07-20,2000.02
2023-07-21,1993.58
2023-07-24,2010.1
2023-07-25,2050.9
2023-07-26,2067.34
2023-07-27,2019.46
2023-07-28,1982.02
2023-07-31,1963.91
2023-08-01,1872.77
2023-08-02,1876.29
2023-08-03,1855.01
2023-08-04,1834.92
2023-08-07,1822.92
2023-08-08,1802.39
2023-08-09,1782.74
2023-08-10,1796.89
2023-08-11,1743.55
2023-08-14,1751.33
2023-08-15,1723.27
2023-08-16,1647.68
2023-08-17,1597.28
2023-08-18,1631.1
2023-08-21,1628.46
2023-08-22,1606.98
2023-08-23,1627.92
2023-08-24,1670.8
2023-08-25,1728.72
2023-08-28,1713.7
2023-08-29,1750.16
2023-08-30,1705.8
2023-08-31,1732.8
2023-09-01,1688.31
2023-09-04,1706.1
2023-09-05,1720.88
2023-09-06,1735.15
2023-09-07,1712.93
2023-09-08,1683.34
2023-09-11,1690.52
2023-09-12,1646.62
2023-09-13,1643.88
2023-09-14,1600.45
2023-09-15,1623.71
2023-09-18,1592.93
2023-09-19,1550.44
2023-09-20,1573.08
2023-09-21,1578.72
2023-09-22,1569.61
2023-09-25,1619.68
2023-09-26,1683.21
2023-09-27,1629.79
2023-09-28,1632.52
2023-09-29,1673.72
2023-10-02,1639.69
2023-10-03,1605.91
2023-10-04,1675.17
2023-10-05,1725.75
2023-10-06,1765.55
2023-10-09,1726.34
2023-10-10,1732.56
2023-10-11,1687.2
2023-10-12,1680.83
2023-10-13,1710.37
2023-10-16,1745.36
2023-10-17,1789.07
2023-10-18,1779.79
2023-10-19,1752.13
2023-10-20,1780.47
2023-10-23,1790.24
2023-10-24,1726.95
2023-10-25,1733.62
2023-10-26,1702.09
2023-10-27,1709.76
2023-10-30,1676.67
2023-10-31,1676.78
2023-11-01,1720.61
2023-11-02,1754.55
2023-11-03,1742.15
2023-11-06,1732.16
2023-11-07,1774.06
2023-11-08,1762.64
2023-11-09,1788.27
2023-11-10,1741.49
2023-11-13,1742.11
2023-11-14,1743.26
2023-11-15,1724.43
2023-11-16,1710.68
2023-11-17,1727.6
2023-11-20,1784.44
2023-11-21,1795.74
2023-11-22,1820.52
2023-11-23,1795.37
2023-11-24,1804.36
2023-11-27,1858.1
2023-11-28,1879.92
2023-11-29,1864.68
2023-11-30,1908.9
2023-12-01,1897.5
2023-12-04,1828.71
2023-12-05,1836.37
2023-12-06,1858.19
2023-12-07,1811.86
2023-12-08,1814.73
2023-12-11,1813.7
2023-12-12,1840.91
2023-12-13,1794.57
2023-12-14,1786.38
2023-12-15,1760.92
2023-12-18,1896.04
2023-12-19,1957.9
2023-12-20,1941.12
2023-12-21,1838.73
2023-12-22,1909.34
2023-12-25,1942.17
2023-12-26,1900.76
2023-12-27,1927.82
2023-12-28,1876.87
2023-12-29,1858.69
